P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
,,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,RP,Wilkin Ramos (43212177),Wilkin Ramos,43212177,P,4000,SF@MIL 06/04/2026 02:10PM ET,SF,-0.5
,,,,,,,,,,,SP,Nick Margevicius (43212180),Nick Margevicius,43212180,P,4000,SF@MIL 06/04/2026 02:10PM ET,SF,0
,,,,,,,,,,,RP,Reiver Sanmartin (43212187),Reiver Sanmartin,43212187,P,4000,SF@MIL 06/04/2026 02:10PM ET,SF,0
,,,,,,,,,,,RP,Jason Foley (43212188),Jason Foley,43212188,P,4000,SF@MIL 06/04/2026 02:10PM ET,SF,0
,,,,,,,,,,,RP,Rowan Wick (43212191),Rowan Wick,43212191,P,4000,SF@MIL 06/04/2026 02:10PM ET,SF,0
,,,,,,,,,,,RP,Spencer Bivens (43212193),Spencer Bivens,43212193,P,4000,SF@MIL 06/04/2026 02:10PM ET,SF,0
,,,,,,,,,,,RP,Aaron Ashby (43212208),Aaron Ashby,43212208,P,4000,SF@MIL 06/04/2026 02:10PM ET,MIL,6.42
,,,,,,,,,,,RP,Craig Yoho (43212211),Craig Yoho,43212211,P,4000,SF@MIL 06/04/2026 02:10PM ET,MIL,0
,,,,,,,,,,,RP,Ryan Walker (43212212),Ryan Walker,43212212,P,4000,SF@MIL 06/04/2026 02:10PM ET,SF,1.44
,,,,,,,,,,,RP,Rob Zastryzny (43212220),Rob Zastryzny,43212220,P,4000,SF@MIL 06/04/2026 02:10PM ET,MIL,0
,,,,,,,,,,,RP,Carlos Rodriguez (43212223),Carlos Rodriguez,43212223,P,4000,SF@MIL 06/04/2026 02:10PM ET,MIL,5.15
,,,,,,,,,,,RP,Abner Uribe (43212226),Abner Uribe,43212226,P,4000,SF@MIL 06/04/2026 02:10PM ET,MIL,2.98
,,,,,,,,,,,RP,Jared Koenig (43212229),Jared Koenig,43212229,P,4000,SF@MIL 06/04/2026 02:10PM ET,MIL,3.42
,,,,,,,,,,,RP,Randy Rodriguez (43212238),Randy Rodriguez,43212238,P,4000,SF@MIL 06/04/2026 02:10PM ET,SF,0
,,,,,,,,,,,RP,Angel Zerpa (43212242),Angel Zerpa,43212242,P,4000,SF@MIL 06/04/2026 02:10PM ET,MIL,1.11
,,,,,,,,,,,RP,Trevor Megill (43212247),Trevor Megill,43212247,P,4000,SF@MIL 06/04/2026 02:10PM ET,MIL,3.12
,,,,,,,,,,,RP,Sam Hentges (43212249),Sam Hentges,43212249,P,4000,SF@MIL 06/04/2026 02:10PM ET,SF,2.62
,,,,,,,,,,,RP,Matt Gage (43212250),Matt Gage,43212250,P,4000,SF@MIL 06/04/2026 02:10PM ET,SF,2.6
,,,,,,,,,,,RP,Brian Fitzpatrick (43212261),Brian Fitzpatrick,43212261,P,4000,SF@MIL 06/04/2026 02:10PM ET,MIL,3.19
,,,,,,,,,,,RP,Erik Miller (43212268),Erik Miller,43212268,P,4000,SF@MIL 06/04/2026 02:10PM ET,SF,2.91
,,,,,,,,,,,RP,Grant Anderson (43212271),Grant Anderson,43212271,P,4000,SF@MIL 06/04/2026 02:10PM ET,MIL,2.76
,,,,,,,,,,,RP,Joel Peguero (43212277),Joel Peguero,43212277,P,4000,SF@MIL 06/04/2026 02:10PM ET,SF,1.81
,,,,,,,,,,,RP,Gregory Santos (43212278),Gregory Santos,43212278,P,4000,SF@MIL 06/04/2026 02:10PM ET,SF,1.48
,,,,,,,,,,,RP,Easton McGee (43212281),Easton McGee,43212281,P,4000,SF@MIL 06/04/2026 02:10PM ET,MIL,2.65
,,,,,,,,,,,2B/3B,Amed Rosario (43211941),Amed Rosario,43211941,2B/3B,4000,CLE@NYY 06/04/2026 01:35PM ET,NYY,6.34
,,,,,,,,,,,OF,Trent Grisham (43211944),Trent Grisham,43211944,OF,4000,CLE@NYY 06/04/2026 01:35PM ET,NYY,6.98
,,,,,,,,,,,OF,Chase DeLauter (43211945),Chase DeLauter,43211945,OF,4000,CLE@NYY 06/04/2026 01:35PM ET,CLE,7.09
,,,,,,,,,,,SP,Chase Hampton (43212178),Chase Hampton,43212178,P,4000,CLE@NYY 06/04/2026 01:35PM ET,NYY,0
,,,,,,,,,,,RP,Yorman Gomez (43212179),Yorman Gomez,43212179,P,4000,CLE@NYY 06/04/2026 01:35PM ET,CLE,0
,,,,,,,,,,,SP,Austin Peterson (43212181),Austin Peterson,43212181,P,4000,CLE@NYY 06/04/2026 01:35PM ET,CLE,0
,,,,,,,,,,,RP,Hunter Gaddis (43212196),Hunter Gaddis,43212196,P,4000,CLE@NYY 06/04/2026 01:35PM ET,CLE,2.12
,,,,,,,,,,,RP,Will Dion (43212200),Will Dion,43212200,P,4000,CLE@NYY 06/04/2026 01:35PM ET,CLE,4.77
,,,,,,,,,,,RP,Andrew Walters (43212203),Andrew Walters,43212203,P,4000,CLE@NYY 06/04/2026 01:35PM ET,CLE,0
,,,,,,,,,,,RP,David Bednar (43212205),David Bednar,43212205,P,4000,CLE@NYY 06/04/2026 01:35PM ET,NYY,2.86
,,,,,,,,,,,RP,Shawn Armstrong (43212210),Shawn Armstrong,43212210,P,4000,CLE@NYY 06/04/2026 01:35PM ET,CLE,3.08
,,,,,,,,,,,RP,Codi Heuer (43212222),Codi Heuer,43212222,P,4000,CLE@NYY 06/04/2026 01:35PM ET,CLE,2.45
,,,,,,,,,,,RP,Kervin Castro (43212225),Kervin Castro,43212225,P,4000,CLE@NYY 06/04/2026 01:35PM ET,NYY,5.3
,,,,,,,,,,,RP,Matt Festa (43212235),Matt Festa,43212235,P,4000,CLE@NYY 06/04/2026 01:35PM ET,CLE,2.77
,,,,,,,,,,,RP,Jake Bird (43212236),Jake Bird,43212236,P,4000,CLE@NYY 06/04/2026 01:35PM ET,NYY,2.20
,,,,,,,,,,,RP,Erik Sabrowski (43212239),Erik Sabrowski,43212239,P,4000,CLE@NYY 06/04/2026 01:35PM ET,CLE,4.53
,,,,,,,,,,,RP,Yovanny Cruz (43212241),Yovanny Cruz,43212241,P,4000,CLE@NYY 06/04/2026 01:35PM ET,NYY,5.02
,,,,,,,,,,,RP,Camilo Doval (43212244),Camilo Doval,43212244,P,4000,CLE@NYY 06/04/2026 01:35PM ET,NYY,1.79
,,,,,,,,,,,RP,Franco Aleman (43212245),Franco Aleman,43212245,P,4000,CLE@NYY 06/04/2026 01:35PM ET,CLE,1.8
,,,,,,,,,,,RP,Fernando Cruz (43212248),Fernando Cruz,43212248,P,4000,CLE@NYY 06/04/2026 01:35PM ET,NYY,3.59
,,,,,,,,,,,RP,Brent Headrick (43212256),Brent Headrick,43212256,P,4000,CLE@NYY 06/04/2026 01:35PM ET,NYY,3.71
,,,,,,,,,,,RP,Yerry de los Santos (43212257),Yerry de los Santos,43212257,P,4000,CLE@NYY 06/04/2026 01:35PM ET,NYY,8.9
,,,,,,,,,,,RP,Colin Holderman (43212260),Colin Holderman,43212260,P,4000,CLE@NYY 06/04/2026 01:35PM ET,CLE,5.31
,,,,,,,,,,,RP,Cade Smith (43212263),Cade Smith,43212263,P,4000,CLE@NYY 06/04/2026 01:35PM ET,CLE,4.35
,,,,,,,,,,,RP,Tim Hill (43212270),Tim Hill,43212270,P,4000,CLE@NYY 06/04/2026 01:35PM ET,NYY,1.50
,,,,,,,,,,,RP,Angel Chivilli (43212273),Angel Chivilli,43212273,P,4000,CLE@NYY 06/04/2026 01:35PM ET,NYY,2.82
,,,,,,,,,,,RP,Tim Herrin (43212279),Tim Herrin,43212279,P,4000,CLE@NYY 06/04/2026 01:35PM ET,CLE,1.80
,,,,,,,,,,,OF,Brandon Marsh (43211947),Brandon Marsh,43211947,OF,3900,SD@PHI 06/04/2026 01:05PM ET,PHI,7.43
,,,,,,,,,,,SS,Willy Adames (43211946),Willy Adames,43211946,SS,3900,SF@MIL 06/04/2026 02:10PM ET,SF,6.88
,,,,,,,,,,,2B,Luis Arraez (43211948),Luis Arraez,43211948,2B,3900,SF@MIL 06/04/2026 02:10PM ET,SF,7.54
,,,,,,,,,,,OF,Wilyer Abreu (43211950),Wilyer Abreu,43211950,OF,3800,BAL@BOS 06/04/2026 01:35PM ET,BOS,7.61
,,,,,,,,,,,SS,Xander Bogaerts (43211949),Xander Bogaerts,43211949,SS,3800,SD@PHI 06/04/2026 01:05PM ET,SD,6.97
,,,,,,,,,,,SS,Anthony Volpe (43211951),Anthony Volpe,43211951,SS,3800,CLE@NYY 06/04/2026 01:35PM ET,NYY,8.2
,,,,,,,,,,,C,Gary Sanchez (43211952),Gary Sanchez,43211952,C,3700,SF@MIL 06/04/2026 02:10PM ET,MIL,5.89
,,,,,,,,,,,OF,Jung Hoo Lee (43211953),Jung Hoo Lee,43211953,OF,3700,SF@MIL 06/04/2026 02:10PM ET,SF,6.63
,,,,,,,,,,,OF,Leody Taveras (43211954),Leody Taveras,43211954,OF,3600,BAL@BOS 06/04/2026 01:35PM ET,BAL,6.37
,,,,,,,,,,,3B,Coby Mayo (43211955),Coby Mayo,43211955,3B,3600,BAL@BOS 06/04/2026 01:35PM ET,BAL,5.35
,,,,,,,,,,,SS,Trevor Story (43212032),Trevor Story,43212032,SS,3500,BAL@BOS 06/04/2026 01:35PM ET,BOS,5.98
,,,,,,,,,,,2B,Bryson Stott (43211958),Bryson Stott,43211958,2B,3500,SD@PHI 06/04/2026 01:05PM ET,PHI,6.46
,,,,,,,,,,,C,Daniel Susac (43211957),Daniel Susac,43211957,C,3500,SF@MIL 06/04/2026 02:10PM ET,SF,5.04
,,,,,,,,,,,OF,Heliot Ramos (43212033),Heliot Ramos,43212033,OF,3500,SF@MIL 06/04/2026 02:10PM ET,SF,6.52
,,,,,,,,,,,OF,Steven Kwan (43211956),Steven Kwan,43211956,OF,3500,CLE@NYY 06/04/2026 01:35PM ET,CLE,5.48
,,,,,,,,,,,OF,Jasson Dominguez (43212031),Jasson Dominguez,43212031,OF,3500,CLE@NYY 06/04/2026 01:35PM ET,NYY,5.22
,,,,,,,,,,,2B,Jeremiah Jackson (43211960),Jeremiah Jackson,43211960,2B,3400,BAL@BOS 06/04/2026 01:35PM ET,BAL,5.24
,,,,,,,,,,,OF,Jackson Merrill (43211959),Jackson Merrill,43211959,OF,3400,SD@PHI 06/04/2026 01:05PM ET,SD,6.61
,,,,,,,,,,,3B/SS,David Hamilton (43211961),David Hamilton,43211961,3B/SS,3400,SF@MIL 06/04/2026 02:10PM ET,MIL,5.82
,,,,,,,,,,,OF,Ceddanne Rafaela (43211963),Ceddanne Rafaela,43211963,OF,3300,BAL@BOS 06/04/2026 01:35PM ET,BOS,7.10
,,,,,,,,,,,3B,Miguel Andujar (43211967),Miguel Andujar,43211967,3B,3300,SD@PHI 06/04/2026 01:05PM ET,SD,6.24
,,,,,,,,,,,C,Eric Haase (43211966),Eric Haase,43211966,C,3300,SF@MIL 06/04/2026 02:10PM ET,SF,6.38
,,,,,,,,,,,OF/SS,Jose Caballero (43211964),Jose Caballero,43211964,SS/OF,3300,CLE@NYY 06/04/2026 01:35PM ET,NYY,7.04
,,,,,,,,,,,OF,Dylan Beavers (43212034),Dylan Beavers,43212034,OF,3200,BAL@BOS 06/04/2026 01:35PM ET,BAL,6.12
,,,,,,,,,,,OF,Ramon Laureano (43212035),Ramon Laureano,43212035,OF,3200,SD@PHI 06/04/2026 01:05PM ET,SD,6.58
,,,,,,,,,,,OF,Sal Frelick (43211968),Sal Frelick,43211968,OF,3200,SF@MIL 06/04/2026 02:10PM ET,MIL,5.39
,,,,,,,,,,,3B,Matt Chapman (43211972),Matt Chapman,43211972,3B,3200,SF@MIL 06/04/2026 02:10PM ET,SF,5.77
,,,,,,,,,,,SS,Brayan Rocchio (43211969),Brayan Rocchio,43211969,SS,3200,CLE@NYY 06/04/2026 01:35PM ET,CLE,7.27
,,,,,,,,,,,2B/OF,Max Schuemann (43211970),Max Schuemann,43211970,2B/OF,3200,CLE@NYY 06/04/2026 01:35PM ET,NYY,5
,,,,,,,,,,,1B,Rhys Hoskins (43211973),Rhys Hoskins,43211973,1B,3200,CLE@NYY 06/04/2026 01:35PM ET,CLE,6.20
,,,,,,,,,,,2B/OF,Blaze Alexander (43211974),Blaze Alexander,43211974,2B/OF,3100,BAL@BOS 06/04/2026 01:35PM ET,BAL,4.69
,,,,,,,,,,,C,Mickey Gasper (43211976),Mickey Gasper,43211976,C,3100,BAL@BOS 06/04/2026 01:35PM ET,BOS,5.68
,,,,,,,,,,,OF,Harrison Bader (43212036),Harrison Bader,43212036,OF,3100,SF@MIL 06/04/2026 02:10PM ET,SF,5.17
,,,,,,,,,,,3B/OF,Daniel Schneemann (43211977),Daniel Schneemann,43211977,3B/OF,3100,CLE@NYY 06/04/2026 01:35PM ET,CLE,5.84
,,,,,,,,,,,OF,David Fry (43211979),David Fry,43211979,OF,3100,CLE@NYY 06/04/2026 01:35PM ET,CLE,4.27
,,,,,,,,,,,OF,Tyler O'Neill (43211985),Tyler O'Neill,43211985,OF,3000,BAL@BOS 06/04/2026 01:35PM ET,BAL,3.76
,,,,,,,,,,,1B/2B,Romy Gonzalez (43212038),Romy Gonzalez,43212038,1B/2B,3000,BAL@BOS 06/04/2026 01:35PM ET,BOS,0
,,,,,,,,,,,3B,Alec Bohm (43211980),Alec Bohm,43211980,3B,3000,SD@PHI 06/04/2026 01:05PM ET,PHI,5.32
,,,,,,,,,,,1B/OF,Gavin Sheets (43211981),Gavin Sheets,43211981,1B/OF,3000,SD@PHI 06/04/2026 01:05PM ET,SD,6.73
,,,,,,,,,,,C,J.T. Realmuto (43211983),J.T. Realmuto,43211983,C,3000,SD@PHI 06/04/2026 01:05PM ET,PHI,4.82
,,,,,,,,,,,OF,Drew Gilbert (43211984),Drew Gilbert,43211984,OF,3000,SF@MIL 06/04/2026 02:10PM ET,SF,4.33
,,,,,,,,,,,OF,Brandon Lockridge (43212037),Brandon Lockridge,43212037,OF,3000,SF@MIL 06/04/2026 02:10PM ET,MIL,6.07
,,,,,,,,,,,1B,Ty France (43211987),Ty France,43211987,1B,2900,SD@PHI 06/04/2026 01:05PM ET,SD,5.88
,,,,,,,,,,,OF,Justin Crawford (43211988),Justin Crawford,43211988,OF,2900,SD@PHI 06/04/2026 01:05PM ET,PHI,5.04
,,,,,,,,,,,OF,Johan Rojas (43212041),Johan Rojas,43212041,OF,2900,SD@PHI 06/04/2026 01:05PM ET,PHI,0
,,,,,,,,,,,C,Luis Campusano (43212042),Luis Campusano,43212042,C,2900,SD@PHI 06/04/2026 01:05PM ET,SD,7.22
,,,,,,,,,,,3B,Luis Rengifo (43211986),Luis Rengifo,43211986,3B,2900,SF@MIL 06/04/2026 02:10PM ET,MIL,4.51
,,,,,,,,,,,3B,Oswaldo Cabrera (43212040),Oswaldo Cabrera,43212040,3B,2900,CLE@NYY 06/04/2026 01:35PM ET,NYY,0
,,,,,,,,,,,OF,Masataka Yoshida (43211989),Masataka Yoshida,43211989,OF,2800,BAL@BOS 06/04/2026 01:35PM ET,BOS,4.72
,,,,,,,,,,,2B/3B,Nick Sogard (43211990),Nick Sogard,43211990,2B/3B,2800,BAL@BOS 06/04/2026 01:35PM ET,BOS,4.67
,,,,,,,,,,,2B/SS,Marcelo Mayer (43211993),Marcelo Mayer,43211993,2B/SS,2800,BAL@BOS 06/04/2026 01:35PM ET,BOS,4.34
,,,,,,,,,,,C,Austin Hedges (43211992),Austin Hedges,43211992,C,2800,CLE@NYY 06/04/2026 01:35PM ET,CLE,4.41
,,,,,,,,,,,SS,Andruw Monasterio (43211998),Andruw Monasterio,43211998,SS,2700,BAL@BOS 06/04/2026 01:35PM ET,BOS,4.77
,,,,,,,,,,,OF,Adolis Garcia (43211995),Adolis Garcia,43211995,OF,2700,SD@PHI 06/04/2026 01:05PM ET,PHI,4.92
,,,,,,,,,,,OF,Tyler Black (43212043),Tyler Black,43212043,OF,2700,SF@MIL 06/04/2026 02:10PM ET,MIL,6.11
,,,,,,,,,,,C,Austin Wells (43211996),Austin Wells,43211996,C,2700,CLE@NYY 06/04/2026 01:35PM ET,NYY,4.17
,,,,,,,,,,,3B,Ryan McMahon (43211997),Ryan McMahon,43211997,3B,2700,CLE@NYY 06/04/2026 01:35PM ET,NYY,4.58
,,,,,,,,,,,SS,Gabriel Arias (43212044),Gabriel Arias,43212044,SS,2700,CLE@NYY 06/04/2026 01:35PM ET,CLE,5
,,,,,,,,,,,2B/SS,Sung-Mun Song (43212000),Sung-Mun Song,43212000,2B/SS,2600,SD@PHI 06/04/2026 01:05PM ET,SD,2.67
,,,,,,,,,,,OF,Blake Perkins (43211999),Blake Perkins,43211999,OF,2600,SF@MIL 06/04/2026 02:10PM ET,MIL,2.11
,,,,,,,,,,,C,J.C. Escarra (43212002),J.C. Escarra,43212002,C,2600,CLE@NYY 06/04/2026 01:35PM ET,NYY,3.71
,,,,,,,,,,,2B/SS,Isiah Kiner-Falefa (43212006),Isiah Kiner-Falefa,43212006,2B/SS,2500,BAL@BOS 06/04/2026 01:35PM ET,BOS,4.89
,,,,,,,,,,,C,Connor Wong (43212009),Connor Wong,43212009,C,2500,BAL@BOS 06/04/2026 01:35PM ET,BOS,5.17
,,,,,,,,,,,1B/3B,Christian Encarnacion-Strand (43212045),Christian Encarnacion-Strand,43212045,1B/3B,2500,BAL@BOS 06/04/2026 01:35PM ET,BAL,0
,,,,,,,,,,,3B/OF,Edmundo Sosa (43212003),Edmundo Sosa,43212003,3B/OF,2500,SD@PHI 06/04/2026 01:05PM ET,PHI,4.79
,,,,,,,,,,,OF,Bryce Johnson (43212008),Bryce Johnson,43212008,OF,2500,SD@PHI 06/04/2026 01:05PM ET,SD,2.30
,,,,,,,,,,,3B,Jose Miranda (43212047),Jose Miranda,43212047,3B,2500,SD@PHI 06/04/2026 01:05PM ET,SD,0
,,,,,,,,,,,1B,Kyle Manzardo (43212005),Kyle Manzardo,43212005,1B,2500,CLE@NYY 06/04/2026 01:35PM ET,CLE,5.78
,,,,,,,,,,,3B,Weston Wilson (43212011),Weston Wilson,43212011,3B,2400,BAL@BOS 06/04/2026 01:35PM ET,BAL,3.71
,,,,,,,,,,,C,Garrett Stubbs (43212013),Garrett Stubbs,43212013,C,2400,SD@PHI 06/04/2026 01:05PM ET,PHI,2.36
,,,,,,,,,,,OF,Nick Castellanos (43212014),Nick Castellanos,43212014,OF,2400,SD@PHI 06/04/2026 01:05PM ET,SD,4.67
,,,,,,,,,,,2B,Jake Cronenworth (43212050),Jake Cronenworth,43212050,2B,2400,SD@PHI 06/04/2026 01:05PM ET,SD,3.94
,,,,,,,,,,,SS,Joey Ortiz (43212010),Joey Ortiz,43212010,SS,2400,SF@MIL 06/04/2026 02:10PM ET,MIL,3.84
,,,,,,,,,,,1B,Bryce Eldridge (43212012),Bryce Eldridge,43212012,1B,2400,SF@MIL 06/04/2026 02:10PM ET,SF,5.95
,,,,,,,,,,,OF,Petey Halpin (43212048),Petey Halpin,43212048,OF,2400,CLE@NYY 06/04/2026 01:35PM ET,CLE,2.06
,,,,,,,,,,,OF,George Valera (43212049),George Valera,43212049,OF,2400,CLE@NYY 06/04/2026 01:35PM ET,CLE,3.54
,,,,,,,,,,,OF,Colton Cowser (43212015),Colton Cowser,43212015,OF,2300,BAL@BOS 06/04/2026 01:35PM ET,BAL,4.12
,,,,,,,,,,,C,Carlos Narvaez (43212016),Carlos Narvaez,43212016,C,2300,BAL@BOS 06/04/2026 01:35PM ET,BOS,4.30
,,,,,,,,,,,C/OF,Jesus Rodriguez (43212052),Jesus Rodriguez,43212052,C/OF,2300,SF@MIL 06/04/2026 02:10PM ET,SF,5.29
,,,,,,,,,,,2B,Juan Brito (43212051),Juan Brito,43212051,2B,2300,CLE@NYY 06/04/2026 01:35PM ET,CLE,4.33
,,,,,,,,,,,3B,Caleb Durbin (43212019),Caleb Durbin,43212019,3B,2200,BAL@BOS 06/04/2026 01:35PM ET,BOS,5.04
,,,,,,,,,,,OF,Steward Berroa (43212017),Steward Berroa,43212017,OF,2200,SD@PHI 06/04/2026 01:05PM ET,PHI,1.67
,,,,,,,,,,,C,Patrick Bailey (43212018),Patrick Bailey,43212018,C,2200,CLE@NYY 06/04/2026 01:35PM ET,CLE,3.24
,,,,,,,,,,,C,Rodolfo Duran (43212020),Rodolfo Duran,43212020,C,2100,SD@PHI 06/04/2026 01:05PM ET,SD,2.36
,,,,,,,,,,,3B,Buddy Kennedy (43212021),Buddy Kennedy,43212021,3B,2100,SF@MIL 06/04/2026 02:10PM ET,SF,0
,,,,,,,,,,,OF,Victor Bericoto (43212022),Victor Bericoto,43212022,OF,2100,SF@MIL 06/04/2026 02:10PM ET,SF,2.5
,,,,,,,,,,,OF,Nate Eaton (43212059),Nate Eaton,43212059,OF,2000,BAL@BOS 06/04/2026 01:35PM ET,BOS,0
,,,,,,,,,,,OF,Reed Trimble (43212060),Reed Trimble,43212060,OF,2000,BAL@BOS 06/04/2026 01:35PM ET,BAL,0
,,,,,,,,,,,1B,Triston Casas (43212069),Triston Casas,43212069,1B,2000,BAL@BOS 06/04/2026 01:35PM ET,BOS,0
,,,,,,,,,,,2B,Kristian Campbell (43212071),Kristian Campbell,43212071,2B,2000,BAL@BOS 06/04/2026 01:35PM ET,BOS,0
,,,,,,,,,,,OF,Heston Kjerstad (43212072),Heston Kjerstad,43212072,OF,2000,BAL@BOS 06/04/2026 01:35PM ET,BAL,0
,,,,,,,,,,,3B,Anthony Seigler (43212073),Anthony Seigler,43212073,3B,2000,BAL@BOS 06/04/2026 01:35PM ET,BOS,0
,,,,,,,,,,,OF,Johnathan Rodriguez (43212077),Johnathan Rodriguez,43212077,OF,2000,BAL@BOS 06/04/2026 01:35PM ET,BAL,1.6
,,,,,,,,,,,1B,Ryan Mountcastle (43212078),Ryan Mountcastle,43212078,1B,2000,BAL@BOS 06/04/2026 01:35PM ET,BAL,2.25
,,,,,,,,,,,OF,Michael Siani (43212083),Michael Siani,43212083,OF,2000,BAL@BOS 06/04/2026 01:35PM ET,BAL,0
,,,,,,,,,,,2B/SS,Tsung-Che Cheng (43212089),Tsung-Che Cheng,43212089,2B/SS,2000,BAL@BOS 06/04/2026 01:35PM ET,BOS,0
,,,,,,,,,,,OF,Jase Bowen (43212023),Jase Bowen,43212023,OF,2000,SD@PHI 06/04/2026 01:05PM ET,SD,1.5
,,,,,,,,,,,C,Freddy Fermin (43212024),Freddy Fermin,43212024,C,2000,SD@PHI 06/04/2026 01:05PM ET,SD,2.39
,,,,,,,,,,,C,Rafael Marchan (43212026),Rafael Marchan,43212026,C,2000,SD@PHI 06/04/2026 01:05PM ET,PHI,2.04
,,,,,,,,,,,SS,Christian Cairo (43212062),Christian Cairo,43212062,SS,2000,SD@PHI 06/04/2026 01:05PM ET,PHI,0
,,,,,,,,,,,OF,Gabriel Rincones Jr. (43212064),Gabriel Rincones Jr.,43212064,OF,2000,SD@PHI 06/04/2026 01:05PM ET,PHI,0
,,,,,,,,,,,3B/SS,Sergio Alcantara (43212066),Sergio Alcantara,43212066,3B/SS,2000,SD@PHI 06/04/2026 01:05PM ET,PHI,0
,,,,,,,,,,,2B/SS,Mason McCoy (43212075),Mason McCoy,43212075,2B/SS,2000,SD@PHI 06/04/2026 01:05PM ET,SD,0
,,,,,,,,,,,1B/3B,Will Wagner (43212081),Will Wagner,43212081,1B/3B,2000,SD@PHI 06/04/2026 01:05PM ET,SD,0
,,,,,,,,,,,1B/OF,Otto Kemp (43212086),Otto Kemp,43212086,1B/OF,2000,SD@PHI 06/04/2026 01:05PM ET,PHI,0.77
,,,,,,,,,,,1B/OF,Felix Reyes (43212091),Felix Reyes,43212091,1B/OF,2000,SD@PHI 06/04/2026 01:05PM ET,PHI,2.92
,,,,,,,,,,,OF,Jonah Cox (43212027),Jonah Cox,43212027,OF,2000,SF@MIL 06/04/2026 02:10PM ET,SF,1.75
,,,,,,,,,,,C,Jeferson Quero (43212054),Jeferson Quero,43212054,C,2000,SF@MIL 06/04/2026 02:10PM ET,MIL,2
,,,,,,,,,,,C,Diego Cartaya (43212061),Diego Cartaya,43212061,C,2000,SF@MIL 06/04/2026 02:10PM ET,SF,0
,,,,,,,,,,,SS,Cooper Pratt (43212065),Cooper Pratt,43212065,SS,2000,SF@MIL 06/04/2026 02:10PM ET,MIL,0
,,,,,,,,,,,OF,Akil Baddoo (43212070),Akil Baddoo,43212070,OF,2000,SF@MIL 06/04/2026 02:10PM ET,MIL,0
,,,,,,,,,,,OF,Grant McCray (43212074),Grant McCray,43212074,OF,2000,SF@MIL 06/04/2026 02:10PM ET,SF,0
,,,,,,,,,,,1B/OF,Jerar Encarnacion (43212079),Jerar Encarnacion,43212079,1B/OF,2000,SF@MIL 06/04/2026 02:10PM ET,SF,1.41
,,,,,,,,,,,2B/SS,Christian Koss (43212084),Christian Koss,43212084,2B/SS,2000,SF@MIL 06/04/2026 02:10PM ET,SF,0.9
,,,,,,,,,,,OF,Jared Oliva (43212088),Jared Oliva,43212088,OF,2000,SF@MIL 06/04/2026 02:10PM ET,SF,1.43
,,,,,,,,,,,OF,Will Brennan (43212093),Will Brennan,43212093,OF,2000,SF@MIL 06/04/2026 02:10PM ET,SF,0.54
,,,,,,,,,,,OF,Stuart Fairchild (43212025),Stuart Fairchild,43212025,OF,2000,CLE@NYY 06/04/2026 01:35PM ET,CLE,0
,,,,,,,,,,,OF,Spencer Jones (43212055),Spencer Jones,43212055,OF,2000,CLE@NYY 06/04/2026 01:35PM ET,NYY,2.7
,,,,,,,,,,,C,Bo Naylor (43212056),Bo Naylor,43212056,C,2000,CLE@NYY 06/04/2026 01:35PM ET,CLE,3.14
,,,,,,,,,,,1B/OF,CJ Kayfus (43212057),CJ Kayfus,43212057,1B/OF,2000,CLE@NYY 06/04/2026 01:35PM ET,CLE,4.33
,,,,,,,,,,,SS,Kahlil Watson (43212063),Kahlil Watson,43212063,SS,2000,CLE@NYY 06/04/2026 01:35PM ET,CLE,0
,,,,,,,,,,,SS,Angel Genao (43212068),Angel Genao,43212068,SS,2000,CLE@NYY 06/04/2026 01:35PM ET,CLE,0
